station_type,company,name,address,city,latitude,longitude,phone,services,connector_types,amenities,is_24_7,station_id,gps_coordinates,image_url,source_url,combined_at
EV Charging,AYNA (Gov),Socar Babək prospekti maşın bazarı,"Oqtay Vəliyev, Nizami, Bakı, Azərbaycan, AZ1030",Bakı,40.39280576489179,49.91460386114062,0,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,676a8b4eca56a6ac330c7e74,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
EV Charging,AYNA (Gov),Socar Ziya Bünyadov prospekti,"Ziya Bünyadov, Nizami, Bakı, Azərbaycan, AZ1029",Bakı,40.42518424268462,49.9072807750718,0,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,676a8bc0a5ab6aafb9d7ff93,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
EV Charging,AYNA (Gov),"Çinar Park , Əhməd Rəcəbli","Əhməd Rəcəbli, Nərimanov, Bakı, Azərbaycan, AZ1075",Bakı,40.41470165784503,49.85936317139445,0,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,676a8c1ea5ab6aafb9d7ff94,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
EV Charging,AYNA (Gov),7 saylı Asan Xidmət mərkəzi,"Zaur Nudirəliyev, Nərimanov, Bakı, Azərbaycan, AZ1075",Bakı,40.413053088599725,49.85499608198771,0,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,676a8c61ca56a6ac330c7e75,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
EV Charging,AYNA (Gov),"Aşıq Molla Cümə, Elektra Az MMC","Zaur Nudirəliyev, Nərimanov, Bakı, Azərbaycan, AZ1075",Bakı,40.41191659206652,49.85765753192399,0,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,676a8caca5ab6aafb9d7ff95,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
EV Charging,AYNA (Gov),Ziya Bünyadov pr. 86b,"Ziya Bünyadov, Nərimanov, Bakı, Azərbaycan, AZ1106",Bakı,40.411292033535716,49.839051806035116,0,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,676a8d04ca56a6ac330c7e76,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
EV Charging,AYNA (Gov),"Aydin Nasirov 3, Mangal Restaurant","Dənizkənarı, Səbail, Bakı, Azərbaycan, AZ1003",Bakı,40.34339066502176,49.8419014417683,,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,676a8d478d722bff960f5aa6,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
EV Charging,AYNA (Gov),"Xanlar küç. 10, Sabah Plaza","Ziya Yusifzadə, Səbail, Bakı, Azərbaycan, AZ1003",Bakı,40.3515951811861,49.83233124917413,,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,676a8d9ea5ab6aafb9d7ff97,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
EV Charging,AYNA (Gov),Tofiq Bəhramov adına Stadion,"Əhməd bəy Ağaoğlu, Nərimanov, Bakı, Azərbaycan, AZ1008",Bakı,40.398353558783185,49.85115656098509,0,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,676a8da8ca56a6ac330c7e77,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
EV Charging,AYNA (Gov),Şərq bazarı,"Xətai, Nərimanov, Bakı, Azərbaycan, AZ1008",Bakı,40.38659384168514,49.85548338640612,0,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,676a8deaa5ab6aafb9d7ff98,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
EV Charging,AYNA (Gov),"Dalga Plaza, 24 Neftchilar pr","Neftçilər, Səbail, Bakı, Azərbaycan, AZ1000",Bakı,40.35767099608327,49.834761488204634,,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,676a8df98d722bff960f5aa7,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
EV Charging,AYNA (Gov),East Park yaşayış kompleksi,"Xətai, Nərimanov, Bakı, Azərbaycan",Bakı,40.389100900343436,49.85840844051515,0,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,676a8e25ca56a6ac330c7e78,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
EV Charging,AYNA (Gov),Neftçilər pr 24,"Neftçilər, Səbail, Bakı, Azərbaycan, AZ1000",Bakı,40.35791657768772,49.834839691223294,,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,676a8e43ca56a6ac330c7e79,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
EV Charging,AYNA (Gov),Bakı Konqres Mərkəzi,"Təbriz, Nərimanov, Bakı, Azərbaycan, AZ1072",Bakı,40.39666384535022,49.864566882214376,-,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,676a8e678d722bff960f5aa8,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
EV Charging,AYNA (Gov),Heydər Əliyev pr. 2,"Heydər Əliyev, Nərimanov, Bakı, Azərbaycan, AZ1154",Bakı,40.39165905655943,49.86879880757249,-,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,676a8e948d722bff960f5aa9,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
EV Charging,AYNA (Gov),Nərgiz Mall,"Nigar Rəfibəyli, Səbail, Bakı, Azərbaycan, AZ1005",Bakı,40.37081301640151,49.83451638007995,,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,676a8eb6a5ab6aafb9d7ff99,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
EV Charging,AYNA (Gov),Həsənoğlu,"Həsənoğlu, Nərimanov, Bakı, Azərbaycan, AZ1033",Bakı,40.397424921837654,49.86960062964275,-,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,676a8ebba5ab6aafb9d7ff9a,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
EV Charging,AYNA (Gov),"Bakı şəhəri Yasamal rayonu Moskva prospekti 31/68 məhəllə,Şamaxinka","Moskva, Nəsimi, Bakı, Azərbaycan, AZ1134",Bakı,40.40619680355036,49.80730022174987,-,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,676a8f3a8d722bff960f5aaa,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
EV Charging,AYNA (Gov),"Rahat Gourmetmarket, Həsən Əliyev küçəsi","Həsən Əliyev, Nəsimi, Bakı, Azərbaycan, AZ1022",Bakı,40.39590857978786,49.82012474227406,-,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,676a902f8d722bff960f5aab,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
EV Charging,AYNA (Gov),Tbilisi pr.12,"Tbilisi, Yasamal, Bakı, Azərbaycan, AZ1065",Bakı,40.39032468743139,49.82497304125596,-,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,676a905fa5ab6aafb9d7ff9b,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
EV Charging,AYNA (Gov),"Ceyhun Hacıbəyli, Tokaz MMC","Ceyhun Hacıbəyli, Nəsimi, Bakı, Azərbaycan, AZ1007",Bakı,40.39097659914475,49.8458427289259,-,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,676a90a28d722bff960f5aac,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
EV Charging,AYNA (Gov),"Səbail  rayonu, Electrify.az","Nizami, Nəsimi, Bakı, Azərbaycan, AZ1005",Bakı,40.37287913436509,49.837777162577936,-,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,676a912da5ab6aafb9d7ff9c,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
EV Charging,AYNA (Gov),Azərbaycan pr.,"Azərbaycan, Səbail, Bakı, Azərbaycan, AZ1005",Bakı,40.369881816161495,49.83469865336866,,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,676a91408d722bff960f5aad,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
EV Charging,AYNA (Gov),Azərbaycan pr.,"Azərbaycan, Səbail, Bakı, Azərbaycan, AZ1005",Bakı,40.36986858196582,49.83463734582841,,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,676a916fa5ab6aafb9d7ff9d,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
EV Charging,AYNA (Gov),Üzeyir Hacıbəyov  6/8,"Üzeyir Hacıbəyli, Səbail, Bakı, Azərbaycan, AZ1000",Bakı,40.371196249491874,49.84089394985807,,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,676a925fa5ab6aafb9d7ff9e,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
EV Charging,AYNA (Gov),Səbail,"Azadlıq, Səbail, Bakı, Azərbaycan, AZ1000",Bakı,40.372497709279685,49.84976476774165,,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,676a92bda5ab6aafb9d7ff9f,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
EV Charging,AYNA (Gov),Xarici Dairəvi yol 8,"Ravil Hümbətov, Yasamal, Bakı, Azərbaycan, AZ1138",Bakı,40.376475498337584,49.794455601965836,-,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,676a9d49ca56a6ac330c7e7c,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
EV Charging,AYNA (Gov),"Nəsimi rayonu, Elektra Az MMC","İsmayıl bəy Qutqaşınlı, Yasamal, Bakı, Azərbaycan, AZ1073",Bakı,40.370322527897855,49.82074707944844,-,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,676a9db68d722bff960f5aae,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
EV Charging,AYNA (Gov),"Xocasən şosesi 57, Bakı, Qaradağ","Xocasən şosesi, Qaradağ, Bakı, Azərbaycan, AZ1063",Bakı,40.3262702716643,49.76049425984479,-,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,676a9e188d722bff960f5aaf,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
EV Charging,AYNA (Gov),Socar Lökbatan dairəsi,"Salyan şosesi, Qaradağ, Bakı, Azərbaycan, AZ1083",Bakı,40.29655048689176,49.752887892384734,-,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,676a9e85ca56a6ac330c7e7d,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
EV Charging,AYNA (Gov),"Salyan şossesi, Qaradağ, Bakı, Azərbaycan, AZ1083","Salyan şossesi, Qaradağ, Bakı, Azərbaycan, AZ1083",Bakı,40.24316727302681,49.60115667536232,-,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,676a9f37ca56a6ac330c7e7e,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
EV Charging,AYNA (Gov),Carl Maks,"Əhməd Rəcəbli, Binəqədi, Bakı, Azərbaycan, AZ1108",Bakı,40.41999136758645,49.854894528992276,-,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,676a9fafca56a6ac330c7e7f,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
EV Charging,AYNA (Gov),Səttar Bəhlulzadə 10a,"Səttar Bəhlulzadə, Binəqədi, Bakı, Azərbaycan, AZ1108",Bakı,40.41475974337368,49.84357397768457,-,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,676aa000ca56a6ac330c7e80,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
EV Charging,AYNA (Gov),Binəqədi - Novxanı yolu,"Heydər Əliyev, Novxanı, Abşeron, Azərbaycan, AZ119",Abşeron,40.53588079514148,49.78286525603133,-,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,676aa0aea5ab6aafb9d7ffa0,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
EV Charging,AYNA (Gov),Əliağa Vahid,"Əliağa Vahid, Masazır, Abşeron, Azərbaycan, AZ116",Abşeron,40.47149120382406,49.7539078925945,-,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,676aa100a5ab6aafb9d7ffa1,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
EV Charging,AYNA (Gov),"Bakı-Quba-Rusiya yolu, 23 km","Bakı-Quba-Rusiya yolu, Saray, Abşeron, Azərbaycan, AZ121",Abşeron,40.52189972017328,49.68903557408913,-,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,676aa13f8d722bff960f5ab0,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
EV Charging,AYNA (Gov),"Sumqayıt, Heydər Əliyev pr. 36","Sülh, Sumqayıt, Sumqayıt, Azərbaycan, AZ5006",Sumqayıt,40.587058524064815,49.66903585016601,-,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,676aa19c8d722bff960f5ab1,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
EV Charging,AYNA (Gov),2 saylı Sumqayıt Asan Xidmət mərkəzi,"Bulvar, Sumqayıt, Sumqayıt, Azərbaycan, AZ5004",Sumqayıt,40.598040066593,49.68090736868598,-,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,676aa1c48d722bff960f5ab2,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
EV Charging,AYNA (Gov),Bakı-Quba-Rusiya Federasiyası yolu,Bakı-Quba-Rusiya Federasiyası yolu,Bakı-Quba-Rusiya Federasiyası yolu,40.713906224721285,49.4895177579981,-,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,676aa35aa5ab6aafb9d7ffa2,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
EV Charging,AYNA (Gov),"Salyan, Mayak","İsa Quliyev, Salyan, Salyan, Azərbaycan, AZ5200",Salyan,39.579118382560125,48.968787071848794,-,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,676ab435a5ab6aafb9d7ffa3,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
EV Charging,AYNA (Gov),Bakı-Astara magistralı (Astara istiqaməti 194 km),Bakı-Astara magistralı (Astara istiqaməti 194 km),Bakı-Astara,39.31541088298235,48.70909617508704,-,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,676ab4ba8d722bff960f5ab4,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
EV Charging,AYNA (Gov),Bakı-Astara magistralı (Bakı istiqaməti 209 km),Bakı-Astara magistralı (Bakı istiqaməti 209 km),Bakı-Astara,39.31574925575899,48.709448197967106,-,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,676ab4dba5ab6aafb9d7ffa4,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
EV Charging,AYNA (Gov),Masallı Asan Xidmət mərkəzi,"Heydər Əliyev, Masallı, Masallı, Azərbaycan, AZ4400",Masallı,39.01973537223515,48.69197028957066,-,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,Yes,676ab5758d722bff960f5ab5,,,https://edm.ayna.gov.az/,2025-12-18T20:13:39.705005
