company,name,address,city,latitude,longitude,phone,connector_types,amenities,quantity,tariffs,is_24_7,station_id,source_url,scraped_at
AYNA (Gov),"Salyan şossesi, Qaradağ, Bakı, Azərbaycan, AZ1083","Salyan şossesi, Qaradağ, Bakı, Azərbaycan, AZ1083",Bakı,40.24316727302681,49.60115667536232,-,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,0,0,Yes,676a9f37ca56a6ac330c7e7e,https://edm.ayna.gov.az/,2025-12-18T20:12:21.441977
AYNA (Gov),Carl Maks,"Əhməd Rəcəbli, Binəqədi, Bakı, Azərbaycan, AZ1108",Bakı,40.41999136758645,49.854894528992276,-,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,1,0,Yes,676a9fafca56a6ac330c7e7f,https://edm.ayna.gov.az/,2025-12-18T20:12:21.441999
AYNA (Gov),Səttar Bəhlulzadə 10a,"Səttar Bəhlulzadə, Binəqədi, Bakı, Azərbaycan, AZ1108",Bakı,40.41475974337368,49.84357397768457,-,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,2,0,Yes,676aa000ca56a6ac330c7e80,https://edm.ayna.gov.az/,2025-12-18T20:12:21.442019
AYNA (Gov),Binəqədi - Novxanı yolu,"Heydər Əliyev, Novxanı, Abşeron, Azərbaycan, AZ119",Abşeron,40.53588079514148,49.78286525603133,-,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,2,0,Yes,676aa0aea5ab6aafb9d7ffa0,https://edm.ayna.gov.az/,2025-12-18T20:12:21.442039
AYNA (Gov),Əliağa Vahid,"Əliağa Vahid, Masazır, Abşeron, Azərbaycan, AZ116",Abşeron,40.47149120382406,49.7539078925945,-,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,2,0,Yes,676aa100a5ab6aafb9d7ffa1,https://edm.ayna.gov.az/,2025-12-18T20:12:21.442057
AYNA (Gov),"Bakı-Quba-Rusiya yolu, 23 km","Bakı-Quba-Rusiya yolu, Saray, Abşeron, Azərbaycan, AZ121",Abşeron,40.52189972017328,49.68903557408913,-,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,1,0,Yes,676aa13f8d722bff960f5ab0,https://edm.ayna.gov.az/,2025-12-18T20:12:21.442076
AYNA (Gov),"Sumqayıt, Heydər Əliyev pr. 36","Sülh, Sumqayıt, Sumqayıt, Azərbaycan, AZ5006",Sumqayıt,40.587058524064815,49.66903585016601,-,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,2,0,Yes,676aa19c8d722bff960f5ab1,https://edm.ayna.gov.az/,2025-12-18T20:12:21.442096
AYNA (Gov),2 saylı Sumqayıt Asan Xidmət mərkəzi,"Bulvar, Sumqayıt, Sumqayıt, Azərbaycan, AZ5004",Sumqayıt,40.598040066593,49.68090736868598,-,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,1,0,Yes,676aa1c48d722bff960f5ab2,https://edm.ayna.gov.az/,2025-12-18T20:12:21.442114
AYNA (Gov),Bakı-Quba-Rusiya Federasiyası yolu,Bakı-Quba-Rusiya Federasiyası yolu,Bakı-Quba-Rusiya Federasiyası yolu,40.713906224721285,49.4895177579981,-,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,2,0,Yes,676aa35aa5ab6aafb9d7ffa2,https://edm.ayna.gov.az/,2025-12-18T20:12:21.442132
AYNA (Gov),"Salyan, Mayak","İsa Quliyev, Salyan, Salyan, Azərbaycan, AZ5200",Salyan,39.579118382560125,48.968787071848794,-,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,1,0,Yes,676ab435a5ab6aafb9d7ffa3,https://edm.ayna.gov.az/,2025-12-18T20:12:21.442151
AYNA (Gov),Bakı-Astara magistralı (Astara istiqaməti 194 km),Bakı-Astara magistralı (Astara istiqaməti 194 km),Bakı-Astara,39.31541088298235,48.70909617508704,-,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,1,0,Yes,676ab4ba8d722bff960f5ab4,https://edm.ayna.gov.az/,2025-12-18T20:12:21.442169
AYNA (Gov),Bakı-Astara magistralı (Bakı istiqaməti 209 km),Bakı-Astara magistralı (Bakı istiqaməti 209 km),Bakı-Astara,39.31574925575899,48.709448197967106,-,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,1,0,Yes,676ab4dba5ab6aafb9d7ffa4,https://edm.ayna.gov.az/,2025-12-18T20:12:21.442186
AYNA (Gov),Masallı Asan Xidmət mərkəzi,"Heydər Əliyev, Masallı, Masallı, Azərbaycan, AZ4400",Masallı,39.01973537223515,48.69197028957066,-,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,1,0,Yes,676ab5758d722bff960f5ab5,https://edm.ayna.gov.az/,2025-12-18T20:12:21.442207
AYNA (Gov),Dosa MAll Parking,"Həzi Aslanov, Lənkəran, Lənkəran, Azərbaycan, AZ4200",Lənkəran,38.753980945926,48.852460553076185,-,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,2,0,Yes,676ab5cb8d722bff960f5ab6,https://edm.ayna.gov.az/,2025-12-18T20:12:21.442230
AYNA (Gov),"Lənkəran, Mandarin Əyləncə Mərkəzi","Astara-Lənkəran, Velədi, Lənkəran, Azərbaycan, AZ4244",Lənkəran,38.72625745567757,48.84668556232077,-,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,0,0,Yes,676ab5f6a5ab6aafb9d7ffa5,https://edm.ayna.gov.az/,2025-12-18T20:12:21.442251
AYNA (Gov),"Astara, Mandarinnart Hotel, Restoran","İstiqlaliyyət, Astara, Astara, Azərbaycan, AZ700",Astara,38.455562942783956,48.874884381873926,-,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,1,0,Yes,676ab66ba5ab6aafb9d7ffa6,https://edm.ayna.gov.az/,2025-12-18T20:12:21.442270
AYNA (Gov),"Bakı RETSİ, Sabunçu, Sabunçu r/nu, Nardaran, Sea Breeze parkinq","Mübariz İbrahimov 499, Nardaran, Sabunçu, Bakı, Azərbaycan, AZ1097",Bakı,40.591036823833235,49.98823112909113,-,CHAdeMO,Cafe; WC,-,-,Yes,68481ececa56a6ac330c7e83,https://edm.ayna.gov.az/,2025-12-18T20:12:21.442288
AYNA (Gov),"Bakı RETSİ, Sabunçu, Sabunçu r/nu, Nardaran, Sea Breeze parkinq","Mübariz İbrahimov 499, Nardaran, Sabunçu, Bakı, Azərbaycan, AZ1097",Bakı,40.59099965110613,49.98826784297762,-,CHAdeMO,Cafe; WC,-,-,Yes,68481ef88d722bff960f5ab9,https://edm.ayna.gov.az/,2025-12-18T20:12:21.442305
AYNA (Gov),"Bakı RETSİ, Sabunçu, Sabunçu r/nu, Nardaran-Bakı Dairəvi yolu","Eldar Xəlilov 5, Nardaran, Sabunçu, Bakı, Azərbaycan, AZ1097",Bakı,40.56897900642397,49.945786093158915,-,CHAdeMO,Cafe; WC,-,-,Yes,68481f75ca56a6ac330c7e84,https://edm.ayna.gov.az/,2025-12-18T20:12:21.442324
AYNA (Gov),"Bakı RETSİ, Xəzər, Xəzər r/nu, Buzovna qəs., R.İmanov 23","Qaçaq Nəbi 187, Buzovna, Xəzər, Bakı, Azərbaycan, AZ1090",Bakı,40.52803366677435,50.09693376500337,-,CHAdeMO,Cafe; WC,-,-,Yes,68481fb48d722bff960f5aba,https://edm.ayna.gov.az/,2025-12-18T20:12:21.442340
AYNA (Gov),"Bakı RETSİ, Xəzər, Xəzər r/nu, Buzovna qəs., R.İmanov 23","Qaçaq Nəbi 187, Buzovna, Xəzər, Bakı, Azərbaycan, AZ1090",Bakı,40.52799002546868,50.09693376500337,-,CHAdeMO,Cafe; WC,-,-,Yes,68481fc4a5ab6aafb9d7ffaa,https://edm.ayna.gov.az/,2025-12-18T20:12:21.442358
AYNA (Gov),"Bakı RETSİ, Sabunçu, Sabunçu r/nu, Olimpiya stadionu (COP29)",Bakı Olimpiya Stadionu,Bakı Olimpiya Stadionu,40.43481614885235,49.927724811184305,-,CHAdeMO,Cafe; WC,-,-,Yes,6848201aca56a6ac330c7e85,https://edm.ayna.gov.az/,2025-12-18T20:12:21.442371
AYNA (Gov),"Bakı RETSİ, Sabunçu, Sabunçu r/nu, Olimpiya stadionu (COP29)",Bakı Olimpiya Stadionu,Bakı Olimpiya Stadionu,40.43488231649158,49.92752921456159,-,CHAdeMO,Cafe; WC,-,-,Yes,68482034a5ab6aafb9d7ffab,https://edm.ayna.gov.az/,2025-12-18T20:12:21.442384
AYNA (Gov),"Bakı RETSİ, Xətai, Xətai r/nu, Ağ Şəhər (TM 7)","6-cı Park 1, Xətai, Bakı, Azərbaycan, AZ1025",Bakı,40.38903320952929,49.89290708737565,-,CHAdeMO,Cafe; WC,-,-,Yes,684823a4a5ab6aafb9d7ffac,https://edm.ayna.gov.az/,2025-12-18T20:12:21.442401
AYNA (Gov),"Bakı RETSİ, Xətai, Xətai r/nu, Ağ Şəhər (TM 8)","3-cü Park 6, Xətai, Bakı, Azərbaycan, AZ1025",Bakı,40.38670659347855,49.88829208345663,-,CHAdeMO,Cafe; WC,-,-,Yes,684823e5ca56a6ac330c7e86,https://edm.ayna.gov.az/,2025-12-18T20:12:21.442416
AYNA (Gov),"Bakı RETSİ, Xətai, Xətai r/nu, Ağ Şəhər (TM 8)","Mərkəzi Park 3, Xətai, Bakı, Azərbaycan, AZ1025",Bakı,40.3866937331596,49.88706490221756,-,CHAdeMO,Cafe; WC,-,-,Yes,68482406a5ab6aafb9d7ffad,https://edm.ayna.gov.az/,2025-12-18T20:12:21.442431
AYNA (Gov),"Bakı RETSİ, Xətai, Xətai r/nu, Ağ Şəhər( TM 5)","Xaqani Rüstəmov 12, Xətai, Bakı, Azərbaycan, AZ1025",Bakı,40.37820637509145,49.88181838586635,-,CHAdeMO,Cafe; WC,-,-,Yes,684824628d722bff960f5abb,https://edm.ayna.gov.az/,2025-12-18T20:12:21.442446
AYNA (Gov),"Bakı RETSİ, Nərimanov, Nərimanov r/nu, Aşıq Molla Cümə küçəsi","Fətəli xan Xoyski 101, Nərimanov, Bakı, Azərbaycan, AZ1072",Bakı,40.40401664268856,49.86248276063532,-,CHAdeMO,Cafe; WC,-,-,Yes,684824a78d722bff960f5abc,https://edm.ayna.gov.az/,2025-12-18T20:12:21.442461
AYNA (Gov),"Bakı RETSİ, Nərimanov, Nərimanov r/nu,Atatürk prospekti (tədris mərkəzi)","Fətəlixan Xoyski, Nərimanov, Bakı, Azərbaycan, AZ1110",Bakı,40.39901088160687,49.849862167153475,-,CHAdeMO,Cafe; WC,-,-,Yes,684824eca5ab6aafb9d7ffae,https://edm.ayna.gov.az/,2025-12-18T20:12:21.442477
AYNA (Gov),"Bakı RETSİ, Nərimanov, Nərimanov r/nu,Atatürk prospekti (tədris mərkəzi)","Fətəlixan Xoyski, Nərimanov, Bakı, Azərbaycan, AZ1110",Bakı,40.398960582326424,49.84982782189252,-,CHAdeMO,Cafe; WC,-,-,Yes,684824fbca56a6ac330c7e87,https://edm.ayna.gov.az/,2025-12-18T20:12:21.442493
AYNA (Gov),"Xaçmaz RETSİ, Qusar, Çiləgir Kəndi (Şahdağ yolüstü)","Qusar rayonu, Çiləgir kəndi",Qusar,41.39604638195479,48.36798200480584,-,CHAdeMO,Cafe; WC,-,-,Yes,6848260e8d722bff960f5abd,https://edm.ayna.gov.az/,2025-12-18T20:12:21.442504
AYNA (Gov),"Şirvan RETSİ, Salyan, Salyan r/nu, Ələt-Astara magistral yolu",Salyan rayonu,Salyan,39.53269626318203,48.81998282480939,-,CHAdeMO,Cafe; WC,-,-,Yes,684826b2a5ab6aafb9d7ffaf,https://edm.ayna.gov.az/,2025-12-18T20:12:21.442514
AYNA (Gov),"Aran RETSİ, İmişli, İmişli r/nu, Qaradonlu kəndi",İmişli rayonu,İmişli,39.78916243851569,48.067152023326685,-,CHAdeMO,Cafe; WC,-,-,Yes,684826fea5ab6aafb9d7ffb0,https://edm.ayna.gov.az/,2025-12-18T20:12:21.442524
AYNA (Gov),"Aran RETSİ, Beylaqan, Heydər Əliyev Prospekti","Vasif Quliyev 26, Beyləqan, Beyləqan, Azərbaycan, AZ1200",Beyləqan,39.76804536855599,47.62199669334123,-,CHAdeMO,Cafe; WC,-,-,Yes,6848273f8d722bff960f5abe,https://edm.ayna.gov.az/,2025-12-18T20:12:21.442540
AYNA (Gov),"Qarabağ RETSİ, Xankəndi, Xankəndi şəhəri, Xankəndi YS",Xankəndi şəhəri,Xankəndi,39.82895009681505,46.755188989428206,-,CHAdeMO,Cafe; WC,-,-,Yes,684827e0a5ab6aafb9d7ffb1,https://edm.ayna.gov.az/,2025-12-18T20:12:21.442549
AYNA (Gov),"Qarabağ RETSİ, Xocalı, Xocalı r/nu, Xocalı şəhəri",Xocalı şəhəri,Xocalı,39.928764493177425,46.87837052778417,-,CHAdeMO,Cafe; WC,-,-,Yes,684828528d722bff960f5abf,https://edm.ayna.gov.az/,2025-12-18T20:12:21.442559
AYNA (Gov),"Şimal Qərb RETSİ, Zaqatala, Zaqatala 110/35/10 kV-luq YS","Faiq Əmirov 268, Qazangül, Zaqatala, Azərbaycan, AZ6226",Zaqatala,41.63400379470201,46.60507597492628,-,CHAdeMO,Cafe; WC,-,-,Yes,6848293c8d722bff960f5ac0,https://edm.ayna.gov.az/,2025-12-18T20:12:21.442574
AYNA (Gov),"Şimal Qərb RETSİ, Şəki, Şəki r/nu, Aşağı Göynük kəndi","Şəki r/nu, Aşağı Göynük kəndi",Aşağı Göynük kəndi,41.27902158784735,47.00296809199213,-,CHAdeMO,Cafe; WC,-,-,Yes,684829a28d722bff960f5ac1,https://edm.ayna.gov.az/,2025-12-18T20:12:21.442588
AYNA (Gov),"Şimal Qərb RETSİ, Qəbələ, Qəbələ r/nu, Ağdaş-Zarağan yolu","Zərifə Əliyeva 56, Qəbələ, Qəbələ, Azərbaycan, AZ3600",Qəbələ,40.96426411060196,47.847704513290665,-,CHAdeMO,Cafe; WC,-,-,Yes,684829ffca56a6ac330c7e88,https://edm.ayna.gov.az/,2025-12-18T20:12:21.442612
